0	54984.943853888886	15.149599994765595	4.1	4.1
1	55036.85815577778	-6.303679996635765	4.2	4.2
3	55140.71655022223	-6.311679999344051	4.2	4.2
4	55192.64675488889	-4.8649600020144135	4.6	4.6
5	55244.58286233334	5.081760002067313	3.5	3.5
6	55296.50855211111	0.027039998676627874	4.1	4.1
7	55348.44049288888	3.973759993677959	5.7	5.7
9	55452.30249844444	9.165759991155937	4.6	4.6
10	55504.230966999996	8.112479990813881	4.7	4.7
12	55608.092279111115	12.30592000647448	4.3	4.3
13	55660.01144111111	-2.1487999940291047	4.3	4.3
14	55711.94400688889	2.6979199913330376	4.	4.
15	55763.86650322223	-6.955359997227788	5.5	5.5
16	55815.79774855556	-4.0100799954961985	5.1	5.1
17	55867.72816155556	-2.263359990902245	5.5	5.5
18	55919.656282888885	-3.8166400033514947	4.6	4.6
19	55971.59259766666	6.428639997029677	4.5	4.5
20	56023.52092733333	5.1753599918447435	5.3	5.3
21	56075.44960422222	4.422079998767003	4.4	4.4
23	56179.298832	-8.785919998772442	4.9	4.9
24	56231.23848111111	6.2608000030741096	5.1	5.1
25	56283.162782	-0.7939200068358332	5.	5.
26	56335.09875055556	8.952800002880394	4.4	4.4
27	56387.01964966667	-3.0004799994640052	4.4	4.4
