    0.716795742511749268E+00    0.762087114643486566E+06    0.117033159732818604E+01    0.208178928682327268E+03    0.551556782428264632E+05    0.832795679569244385E+00    0.416507244110107422E+00    0.277732916421688060E+04
    0.299807608127593994E+00    0.761118785733087803E+06    0.820400714874267578E-01    0.207160520026206967E+03    0.551545067770719543E+05    0.115502655506134033E+00    0.120559692382812500E+00    0.277733285735681693E+04
    0.277096927165985107E+00    0.754780602036369615E+06    0.707686662673950195E+00    0.207470786997795102E+03    0.551540573195457473E+05    0.478411614894866943E+00    0.920603096485137939E+00    0.277733464706976474E+04
    0.372090399265289307E+00    0.736538153334894101E+06    0.128285002708435059E+01    0.208605729529380795E+03    0.551553598203897491E+05    0.997566282749176025E+00    0.493853986263275146E+00    0.277733916545190368E+04
    0.625782191753387451E+00    0.739186707407428999E+06    0.168784940242767334E+01    0.207355751225471494E+03    0.551553589769840255E+05    0.650215387344360352E+00    0.995359957218170166E+00    0.277734197567580622E+04
    0.697424829006195068E+00    0.715301421419296879E+06    0.172697389125823975E+01    0.207690614768981931E+03    0.551543554202556625E+05    0.951331496238708496E+00    0.549168944358825684E+00    0.277735184876744961E+04
    0.174740612506866455E+00    0.989490240928513231E+05    0.116095650196075439E+01    0.207676614591598508E+03    0.551541130446434036E+05    0.189916133880615234E+00    0.728368580341339111E+00    0.277735394341975280E+04
    0.215422868728637695E+00    0.695514417595849605E+06    0.135060107707977295E+01    0.207293986150741574E+03    0.551542522883653655E+05    0.227390170097351074E+00    0.309159696102142334E+00    0.277736247388437096E+04
    0.765949547290802002E+00    0.682266575958515401E+06    0.194021666049957275E+01    0.208710079380989072E+03    0.551551458291053787E+05    0.949619829654693604E+00    0.551189601421356201E+00    0.277736434557939856E+04
    0.254825115203857422E+00    0.663854074523705407E+06    0.146922636032104492E+01    0.208912985035896298E+03    0.551548068413972869E+05    0.110488712787628174E+00    0.579376876354217529E+00    0.277737281713396533E+04
    0.969328999519348145E+00    0.644374429368859506E+06    0.909557342529296875E-01    0.208223001429557797E+03    0.551557691115379348E+05    0.669328391551971436E+00    0.851650893688201904E+00    0.277738495006229687E+04
    0.628974080085754395E+00    0.644794288182392716E+06    0.773361086845397949E+00    0.207932934591293332E+03    0.551539724124908462E+05    0.447401106357574463E+00    0.528709948062896729E+00    0.277738566229426715E+04
    0.119421780109405518E+00    0.632999726674240548E+06    0.198685646057128906E+00    0.208796644279479978E+03    0.551552351538181319E+05    0.433381259441375732E+00    0.663467288017272949E+00    0.277738905261740183E+04
    0.325079679489135742E+00    0.623061602476698463E+06    0.242251157760620117E+00    0.208480969140052792E+03    0.551556563793659225E+05    0.906019926071166992E+00    0.225414991378784180E+00    0.277739533616439576E+04
    0.522333383560180664E-01    0.620461153336180141E+06    0.146169734001159668E+01    0.207904103824615476E+03    0.551548286519289031E+05    0.721698701381683350E+00    0.116637825965881348E+00    0.277739857751532054E+04
    0.140444874763488770E+00    0.622689736535337754E+06    0.116981697082519531E+01    0.207332654425621030E+03    0.551543519116878524E+05    0.796123862266540527E+00    0.716816782951354980E+00    0.277739921732422317E+04
    0.689545392990112305E+00    0.615949263115458773E+06    0.173317897319793701E+01    0.208115469285964963E+03    0.551550935338974014E+05    0.455633878707885742E+00    0.441051721572875977E+00    0.277740033289446546E+04
    0.460053145885467529E+00    0.599563917137140408E+06    0.107002019882202148E+00    0.208774262854576108E+03    0.551556497119903579E+05    0.208429217338562012E+00    0.135525763034820557E+00    0.277740721321758747E+04
    0.880882561206817627E+00    0.590136643675003899E+06    0.354973077774047852E+00    0.208958756157875058E+03    0.551555065229177490E+05    0.512900233268737793E+00    0.302050411701202393E+00    0.277741190717159861E+04
    0.152391850948333740E+00    0.599278613689645543E+06    0.122460842132568359E+01    0.207107660004615781E+03    0.551539880399942413E+05    0.284048140048980713E+00    0.768869578838348389E+00    0.277741271509354920E+04
    0.212464034557342529E+00    0.585437278666583006E+06    0.143809223175048828E+01    0.207561978885650632E+03    0.551544840935707107E+05    0.432917535305023193E+00    0.195479214191436768E+00    0.277741904346050023E+04
    0.779045701026916504E+00    0.568361127019467298E+06    0.199938762187957764E+01    0.208305800745010373E+03    0.551555792637109771E+05    0.453580021858215332E-01    0.910747706890106201E+00    0.277742652600529163E+04
    0.708103358745574951E+00    0.572559318162185489E+06    0.187561988830566406E+01    0.207094748088836667E+03    0.551539661137104049E+05    0.112241923809051514E+00    0.770257771015167236E+00    0.277742796008375535E+04
    0.568324446678161621E+00    0.561518896682312945E+06    0.844644308090209961E-01    0.208969776460647580E+03    0.551552800715208068E+05    0.962336659431457520E-01    0.602107882499694824E+00    0.277742844157377021E+04
    0.735784411430358887E+00    0.563977258266209625E+06    0.176722371578216553E+01    0.207884378382682797E+03    0.551541979186773315E+05    0.602915704250335693E+00    0.770386517047882080E+00    0.277743045712632056E+04
    0.604261398315429688E+00    0.563506071381212678E+06    0.169321155548095703E+01    0.207071468541145322E+03    0.551554770380496993E+05    0.512738645076751709E+00    0.677616119384765625E+00    0.277743334777296741E+04
    0.792706012725830078E+00    0.551335677062165923E+06    0.416943073272705078E+00    0.208520493576049802E+03    0.551553373443126693E+05    0.665014982223510742E-02    0.116252899169921875E+00    0.277743597697319592E+04
    0.189934730529785156E+00    0.546069529695749632E+06    0.186938846111297607E+01    0.209043303439140317E+03    0.551545657253503814E+05    0.220402538776397705E+00    0.640956282615661621E+00    0.277743750675066985E+04
    0.432220160961151123E+00    0.545086086264924612E+06    0.166833686828613281E+01    0.207888716170310971E+03    0.551543218008518234E+05    0.650230944156646729E+00    0.720006227493286133E-01    0.277744179994550859E+04
    0.416238903999328613E+00    0.524454392852819874E+06    0.140655052661895752E+01    0.208986327716827390E+03    0.551548331800937667E+05    0.196416616439819336E+00    0.107992470264434814E+00    0.277745115109216886E+04
    0.455121934413909912E+00    0.461483648709682515E+06    0.560075521469116211E+00    0.207087790438652036E+03    0.551540619623899474E+05    0.591269731521606445E-01    0.319415867328643799E+00    0.277745548085594874E+04
    0.687917470932006836E-01    0.517226755838439451E+06    0.182149350643157959E+01    0.208803187438964841E+03    0.551549516880750671E+05    0.639469742774963379E+00    0.620358288288116455E+00    0.277745636126364525E+04
    0.646442413330078125E+00    0.510492463692974416E+06    0.879377722740173340E+00    0.208863735267639157E+03    0.551551196556329742E+05    0.946534395217895508E+00    0.360284149646759033E+00    0.277746053647552344E+04
    0.159757673740386963E+00    0.509844237726977910E+06    0.165022110939025879E+01    0.207719839164733884E+03    0.551556464892864242E+05    0.600272417068481445E-01    0.931667089462280273E-01    0.277746462121972490E+04
    0.677338838577270508E-01    0.499546423858822731E+06    0.189490282535552979E+01    0.208723159858703610E+03    0.551541934390306487E+05    0.563757061958312988E+00    0.149740338325500488E+00    0.277746821043903128E+04
    0.260365903377532959E+00    0.500114836256095616E+06    0.177965974807739258E+01    0.207186973163604733E+03    0.551545777342557922E+05    0.819558739662170410E+00    0.532179832458496094E+00    0.277747275613055990E+04
    0.352951645851135254E+00    0.479358164339439070E+06    0.123255741596221924E+01    0.207578103014945981E+03    0.551545537023782745E+05    0.984206497669219971E+00    0.857011020183563232E+00    0.277748562867402325E+04
    0.107711136341094971E+00    0.478615451676312077E+06    0.155425572395324707E+01    0.207372119256973264E+03    0.551546801164388671E+05    0.932291209697723389E+00    0.307059705257415771E+00    0.277748680741246426E+04
    0.112242698669433594E+00    0.478025810367049242E+06    0.121703565120697021E+01    0.207493056365966794E+03    0.551548554589986816E+05    0.640695631504058838E+00    0.543289959430694580E+00    0.277748682964404998E+04
    0.512939810752868652E+00    0.473851101315212261E+06    0.159607768058776855E+01    0.207695510098457333E+03    0.551549098042488113E+05    0.701792597770690918E+00    0.703730642795562744E+00    0.277748910334816264E+04
    0.659119009971618652E+00    0.318260559298830281E+06    0.164664351940155029E+01    0.208466071078300473E+03    0.551546165255546584E+05    0.709900915622711182E+00    0.962777137756347656E-01    0.277749297032582399E+04
    0.255182385444641113E-01    0.462773707134564756E+06    0.379576444625854492E+00    0.208815478274345395E+03    0.551557872371912017E+05    0.421417415142059326E+00    0.502629160881042480E+00    0.277749340308814135E+04
    0.963379144668579102E+00    0.457011375794106221E+06    0.990909457206726074E+00    0.208658307263374326E+03    0.551555523314714446E+05    0.318379163742065430E+00    0.177859544754028320E+00    0.277749808169576681E+04
    0.455703556537628174E+00    0.458174975599084341E+06    0.149479949474334717E+01    0.207929173418998715E+03    0.551546815226316467E+05    0.750528693199157715E+00    0.721981883049011230E+00    0.277749956774627981E+04
    0.266324162483215332E+00    0.457919996705739817E+06    0.121239280700683594E+01    0.207381295630455014E+03    0.551546735474109664E+05    0.677768826484680176E+00    0.505735933780670166E+00    0.277750151223625699E+04
    0.367468714714050293E+00    0.450518006190531305E+06    0.438348054885864258E+00    0.208974328824996945E+03    0.551550010007858291E+05    0.412897467613220215E-01    0.368328452110290527E+00    0.277750184284471197E+04
    0.694499969482421875E+00    0.453320220441956131E+06    0.923082828521728516E+00    0.207117927739143369E+03    0.551546611002922073E+05    0.926610171794891357E+00    0.714731633663177490E+00    0.277750572466223548E+04
    0.525961875915527344E+00    0.439674236078140559E+06    0.199397373199462891E+01    0.209016014525413510E+03    0.551542386665582671E+05    0.803279519081115723E+00    0.177342295646667480E+00    0.277750983119471312E+04
    0.257038056850433350E+00    0.442706014507155982E+06    0.159280192852020264E+01    0.208134463498115537E+03    0.551552563100099578E+05    0.232575297355651855E+00    0.970816910266876221E+00    0.277751035827528676E+04
    0.694332122802734375E-01    0.444739049656779505E+06    0.108005726337432861E+01    0.207498915502548215E+03    0.551549535733699813E+05    0.309382498264312744E+00    0.384678840637207031E+00    0.277751086982672405E+04
    0.621043264865875244E+00    0.435031632327561500E+06    0.175654828548431396E+01    0.209026100108146665E+03    0.551551204099893584E+05    0.743862628936767578E+00    0.852809846401214600E+00    0.277751333747160697E+04
    0.585456848144531250E+00    0.434793471341674158E+06    0.175453031063079834E+01    0.208209123322486874E+03    0.551544299960374847E+05    0.348225116729736328E+00    0.786872148513793945E+00    0.277751613077371621E+04
    0.640188038349151611E+00    0.430846928195254819E+06    0.150359034538269043E+00    0.208141854235649106E+03    0.551557569453954711E+05    0.912026762962341309E-01    0.666385650634765625E+00    0.277751938562061287E+04
    0.218119740486145020E+00    0.429201021160829056E+06    0.240683674812316895E+00    0.207199719378471372E+03    0.551539134075880065E+05    0.404200553894042969E-01    0.242552161216735840E+00    0.277752368590311880E+04
    0.312304079532623291E+00    0.418484201825970900E+06    0.153281557559967041E+01    0.208820214340209958E+03    0.551551952500581756E+05    0.716094374656677246E-01    0.871667861938476562E-01    0.277752692098170201E+04
    0.328870773315429688E+00    0.423369758000062080E+06    0.183265483379364014E+01    0.207523178884506223E+03    0.551551790004014983E+05    0.896778225898742676E+00    0.331362545490264893E+00    0.277752720580133155E+04
    0.802943408489227295E+00    0.414757753700202331E+06    0.386698126792907715E+00    0.208386711427688596E+03    0.551557291195631042E+05    0.953976809978485107E+00    0.378947019577026367E+00    0.277753128790047231E+04
    0.304858684539794922E+00    0.406747425621816539E+06    0.178800427913665771E+01    0.207337180325508115E+03    0.551553686964750304E+05    0.656658768653869629E+00    0.996483623981475830E+00    0.277754115475913704E+04
    0.557877004146575928E+00    0.403880410962117661E+06    0.177562367916107178E+01    0.207939947554588315E+03    0.551543223058223739E+05    0.472812116146087646E+00    0.838904738426208496E+00    0.277754157731368468E+04
    0.964028060436248779E+00    0.405423542559850379E+06    0.342575669288635254E+00    0.207437865325927731E+03    0.551545494644880309E+05    0.842233002185821533E+00    0.792365312576293945E+00    0.277754191780180372E+04
    0.604385137557983398E-02    0.403834517138419847E+06    0.106069791316986084E+01    0.207269126960754392E+03    0.551541990485429778E+05    0.860546648502349854E+00    0.294291198253631592E+00    0.277754376935674873E+04
    0.529952287673950195E+00    0.398763390162797819E+06    0.139377677440643311E+01    0.207369391271591184E+03    0.551545152156591430E+05    0.789307892322540283E+00    0.399934113025665283E+00    0.277754765925794845E+04
    0.212589561939239502E+00    0.393244940021177812E+06    0.176404738426208496E+01    0.208711976716041562E+03    0.551545615453958526E+05    0.499618411064147949E+00    0.942976176738739014E+00    0.277754800211242537E+04
    0.199290096759796143E+00    0.393825662537995260E+06    0.672098875045776367E+00    0.207609319993972775E+03    0.551539616617202773E+05    0.290000677108764648E+00    0.889734864234924316E+00    0.277755104166410865E+04
    0.138705790042877197E+00    0.381650847531116800E+06    0.319583296775817871E+00    0.207600135514259335E+03    0.551545345137357726E+05    0.837827324867248535E-01    0.450596094131469727E+00    0.277756153854144532E+04
    0.282917082309722900E+00    0.380628930628621718E+06    0.662087321281433105E+00    0.207677006909370419E+03    0.551539372219085708E+05    0.905975341796875000E+00    0.169621825218200684E+00    0.277756218546781656E+04
    0.334502458572387695E-01    0.377804123018043989E+06    0.133895289897918701E+01    0.207159649440765378E+03    0.551547602648973480E+05    0.158877313137054443E+00    0.249527215957641602E+00    0.277756633134816002E+04
    0.897928416728973389E+00    0.365768712380145735E+06    0.689857602119445801E+00    0.208743709036827084E+03    0.551552666577339187E+05    0.246286690235137939E+00    0.928627073764801025E+00    0.277757204458576143E+04
    0.297733426094055176E+00    0.364589615478596184E+06    0.195799946784973145E+01    0.207666082212448117E+03    0.551552332822322860E+05    0.955255806446075439E+00    0.846466600894927979E+00    0.277757657140001857E+04
    0.272231280803680420E+00    0.362054934802296280E+06    0.127897524833679199E+01    0.207935674259185788E+03    0.551544957256555572E+05    0.948171317577362061E+00    0.114470720291137695E-01    0.277757803197016119E+04
    0.405004084110260010E+00    0.351446978328025551E+06    0.296796679496765137E+00    0.208229571768760678E+03    0.551558252686500564E+05    0.696224868297576904E+00    0.591722130775451660E-01    0.277758700273085515E+04
    0.470826208591461182E+00    0.346910559030174278E+06    0.148599672317504883E+01    0.209043993660926816E+03    0.551554740348100677E+05    0.277571022510528564E+00    0.905857145786285400E+00    0.277758873098934419E+04
    0.122255146503448486E+00    0.348498794849091442E+06    0.558566927909851074E+00    0.208017930337905881E+03    0.551539439393520370E+05    0.853194892406463623E+00    0.854111969470977783E+00    0.277759048869341450E+04
    0.243024051189422607E+00    0.345572781674183498E+06    0.337031483650207520E+00    0.208626038500785825E+03    0.551557025062084213E+05    0.741465330123901367E+00    0.945764183998107910E-01    0.277759135313822981E+04
    0.814943790435791016E+00    0.346807733089482295E+06    0.187677121162414551E+01    0.207972209522247311E+03    0.551549480973720565E+05    0.721987664699554443E+00    0.536845684051513672E+00    0.277759225664763608E+04
    0.258310556411743164E+00    0.345564244729599159E+06    0.155090475082397461E+01    0.208247515747070310E+03    0.551554053285360351E+05    0.236569702625274658E+00    0.232011675834655762E-01    0.277759257204492542E+04
    0.163976728916168213E+00    0.348799102959322452E+06    0.172707808017730713E+01    0.207099332997322080E+03    0.551541736159563079E+05    0.245839238166809082E+00    0.446963131427764893E+00    0.277759315206524070E+04
    0.362676799297332764E+00    0.338071922868599475E+06    0.149716413021087646E+01    0.208528556415557858E+03    0.551541100353240981E+05    0.428874015808105469E+00    0.654226064682006836E+00    0.277759897958760848E+04
    0.485848248004913330E+00    0.338730402695324039E+06    0.925706386566162109E+00    0.208249989101409909E+03    0.551558797326326385E+05    0.695847749710083008E+00    0.354075610637664795E+00    0.277759922214509061E+04
    0.618078947067260742E+00    0.333760637148145528E+06    0.540706992149353027E+00    0.208954661080360410E+03    0.551552772404193893E+05    0.455815255641937256E+00    0.951369702816009521E+00    0.277760189691299411E+04
    0.405032217502593994E+00    0.337085075777831778E+06    0.184538149833679199E+01    0.207050166913986203E+03    0.551541130908966079E+05    0.866112112998962402E-01    0.955334305763244629E-01    0.277760469727674536E+04
    0.481489241123199463E+00    0.331572408837937808E+06    0.157819938659667969E+01    0.207659332224845883E+03    0.551547544632196441E+05    0.501940429210662842E+00    0.926425695419311523E+00    0.277760823512514753E+04
    0.445940256118774414E+00    0.324983152676307713E+06    0.405607342720031738E+00    0.208996425339698789E+03    0.551553859545230880E+05    0.476464986801147461E+00    0.505847275257110596E+00    0.277761064725732285E+04
    0.285901188850402832E+00    0.325928934005235205E+06    0.190927445888519287E+01    0.207781587430953977E+03    0.551544387454032913E+05    0.329704463481903076E+00    0.638858795166015625E+00    0.277761356503749857E+04
    0.125304996967315674E+00    0.319106094449355558E+06    0.138149964809417725E+01    0.208418397614479062E+03    0.551541164111137405E+05    0.919216096401214600E+00    0.749572694301605225E+00    0.277761857686895337E+04
    0.864119648933410645E+00    0.320260176916854049E+06    0.140149056911468506E+01    0.207330855199813840E+03    0.551547740721941009E+05    0.428722143173217773E+00    0.112183690071105957E+00    0.277762086132997047E+04
    0.189935326576232910E+00    0.320161822896206577E+06    0.133604049682617188E+01    0.207119536826133725E+03    0.551555471241712585E+05    0.844512164592742920E+00    0.494879305362701416E+00    0.277762164354950301E+04
    0.212311387062072754E+00    0.314516958203665214E+06    0.116063988208770752E+01    0.208668175408363339E+03    0.551553040027856841E+05    0.406344354152679443E+00    0.626542091369628906E+00    0.277762260692998643E+04
    0.205770969390869141E+00    0.310567430950920505E+06    0.183005988597869873E+01    0.208919757911682126E+03    0.551549114890337005E+05    0.655359923839569092E+00    0.612860381603240967E+00    0.277762601595835440E+04
    0.406483471393585205E+00    0.312757881983215164E+06    0.160078716278076172E+01    0.207809294173240659E+03    0.551551897160053268E+05    0.369077920913696289E-02    0.104663133621215820E+00    0.277762722615059647E+04
    0.240558207035064697E+00    0.309629252814303967E+06    0.190480792522430420E+01    0.208185824224472043E+03    0.551551475874423995E+05    0.337255597114562988E+00    0.371575474739074707E+00    0.277762937055172733E+04
    0.525667071342468262E+00    0.308758736514695513E+06    0.267662286758422852E+00    0.207888325640678403E+03    0.551539065985918060E+05    0.786289811134338379E+00    0.618060350418090820E+00    0.277763126238277528E+04
    0.689675807952880859E+00    0.304974424259385210E+06    0.174392664432525635E+01    0.207435663887977597E+03    0.551554034115314498E+05    0.691085219383239746E+00    0.640749454498291016E+00    0.277763682633903591E+04
    0.198189616203308105E-01    0.303066752788516635E+06    0.177582561969757080E+01    0.207750980922698972E+03    0.551539304412841811E+05    0.291682124137878418E+00    0.665842771530151367E+00    0.277763790533772362E+04
    0.910815894603729248E+00    0.297037622754367127E+06    0.123676347732543945E+01    0.208737545082092282E+03    0.551558925167560592E+05    0.116209149360656738E+00    0.616628646850585938E+00    0.277764144506977618E+04
    0.516095519065856934E+00    0.294883928060122882E+06    0.677493929862976074E+00    0.208611406275749204E+03    0.551555043316125884E+05    0.372623503208160400E+00    0.687475740909576416E+00    0.277764427371809234E+04
    0.595555603504180908E+00    0.292345469564578321E+06    0.292590498924255371E+00    0.208677661010742185E+03    0.551556485184669509E+05    0.831789791584014893E+00    0.314926683902740479E+00    0.277764694388477392E+04
    0.247849225997924805E-01    0.296264468064141111E+06    0.730413794517517090E+00    0.207267144033432004E+03    0.551546262525558486E+05    0.637922942638397217E+00    0.579385876655578613E+00    0.277764702661952651E+04
    0.680058300495147705E+00    0.291914386440711736E+06    0.179318153858184814E+01    0.208695950457572934E+03    0.551558067445993438E+05    0.827670097351074219E-03    0.906453549861907959E+00    0.277764737734291884E+04
    0.301728487014770508E+00    0.295376550738475344E+06    0.115758955478668213E+01    0.207398445555686948E+03    0.551539409528017059E+05    0.365315675735473633E+00    0.282867610454559326E+00    0.277764760494137408E+04
    0.475256741046905518E+00    0.295253986583529157E+06    0.156384348869323730E+01    0.207418323823928830E+03    0.551548669122695937E+05    0.855204224586486816E+00    0.888413131237030029E+00    0.277764767938996602E+04
    0.481570720672607422E+00    0.293362665092323383E+06    0.149813950061798096E+01    0.207164899298667905E+03    0.551558410668611541E+05    0.384430944919586182E+00    0.138614594936370850E+00    0.277765063654024925E+04
    0.353387713432312012E+00    0.287380772829696012E+06    0.140994405746459961E+01    0.208143417546272275E+03    0.551555789004802718E+05    0.993191063404083252E+00    0.705601453781127930E+00    0.277765436221376831E+04
    0.282578587532043457E+00    0.285171199477838003E+06    0.187635445594787598E+01    0.207925066778182980E+03    0.551546654614448562E+05    0.874350130558013916E+00    0.651041626930236816E+00    0.277765763473123843E+04
    0.123854696750640869E+00    0.284257301513404120E+06    0.172536075115203857E+01    0.208205722758293149E+03    0.551551404189109817E+05    0.759381055831909180E+00    0.768488883972167969E+00    0.277765780543562823E+04
    0.291533708572387695E+00    0.282266691400306765E+06    0.122714257240295410E+01    0.208868729302406308E+03    0.551549331114530578E+05    0.317606627941131592E+00    0.640443921089172363E+00    0.277765802838094487E+04
    0.817769765853881836E-02    0.179339936040215907E+05    0.562042713165283203E+00    0.207362243363380429E+03    0.551553420835971847E+05    0.956411659717559814E+00    0.374579787254333496E+00    0.277766483217137556E+04
    0.855359733104705811E+00    0.276241591395531839E+06    0.124316847324371338E+01    0.207106224009513852E+03    0.551540241832971587E+05    0.325016736984252930E+00    0.315647661685943604E+00    0.277767086998506466E+04
    0.987537562847137451E+00    0.271920259772039193E+06    0.178852283954620361E+01    0.207121439406394956E+03    0.551539588313341155E+05    0.995255708694458008E+00    0.447474420070648193E+00    0.277767607666019831E+04
    0.843846142292022705E+00    0.268300309035929851E+06    0.943115353584289551E+00    0.207072514721870419E+03    0.551539718781948104E+05    0.571757495403289795E+00    0.481107592582702637E+00    0.277768070147098797E+04
    0.845826685428619385E+00    0.263581332980365667E+06    0.188970184326171875E+01    0.208350023815155026E+03    0.551544874595642104E+05    0.832676887512207031E-01    0.966783821582794189E+00    0.277768251616087855E+04
    0.166519999504089355E+00    0.258980115586277738E+06    0.136813127994537354E+01    0.208836714336395261E+03    0.551552220746517196E+05    0.437041699886322021E+00    0.703215301036834717E+00    0.277768683092515039E+04
    0.178437232971191406E+00    0.262141241402222222E+06    0.141754925251007080E+01    0.207313379475593564E+03    0.551554125912427917E+05    0.448390424251556396E+00    0.460786640644073486E+00    0.277768766761521147E+04
    0.708116829395294189E+00    0.253923782429842075E+06    0.186892044544219971E+01    0.208716295907020566E+03    0.551555710696220413E+05    0.110359132289886475E+00    0.849612355232238770E-01    0.277769378782355216E+04
    0.730991303920745850E+00    0.256779061666094960E+06    0.188271784782409668E+01    0.207071260282516477E+03    0.551543702519178405E+05    0.370636284351348877E+00    0.953370988368988037E+00    0.277769533580175994E+04
    0.871175289154052734E+00    0.256363899390868173E+06    0.179071223735809326E+01    0.207161485740661618E+03    0.551545921943426147E+05    0.600912749767303467E+00    0.204403936862945557E+00    0.277769558475577196E+04
    0.962911903858184814E+00    0.250619758654945530E+06    0.233910322189331055E+00    0.208556840011596677E+03    0.551558058136940017E+05    0.740364909172058105E+00    0.555773973464965820E-01    0.277769866309684994E+04
    0.175957262516021729E+00    0.444011217100940030E+03    0.816881775856018066E+00    0.207186594078063962E+03    0.551547079358339324E+05    0.267907261848449707E+00    0.479978740215301514E+00    0.277769878019066891E+04
    0.508854627609252930E+00    0.248969654520366341E+06    0.422171354293823242E-01    0.207269538948059079E+03    0.551545818554401412E+05    0.465232729911804199E+00    0.356687903404235840E-01    0.277770499275274233E+04
