    0.241453819382531687E+00    0.119776022665555365E+04    0.121291986964818266E+01    0.127673704399579620E+03    0.550600871475710956E+05    0.696783616317995125E+00    0.427930323358037601E+00    0.344445764764002843E+04
    0.491452138903094526E+00    0.995215138535426036E+03    0.146087400937572043E+01    0.127672805383186514E+03    0.550600944028038866E+05    0.801910461632951987E+00    0.201690266309439814E+00    0.344496130767508748E+04
    0.630277817144136332E+00    0.244563095179183307E+03    0.161630418026226330E+01    0.127667431726469275E+03    0.550601139482623621E+05    0.163367307111068033E+00    0.724788352213217801E+00    0.344496445060262522E+04
    0.267799035356095061E+00    0.701903646298630065E+03    0.123060285238411060E+01    0.127671468828248663E+03    0.550601034970934415E+05    0.800219475295534943E+00    0.599501560928673238E+00    0.344522362045314821E+04
    0.908318451866526932E+00    0.428166310997796074E+03    0.188376666122786807E+01    0.127669354230525883E+03    0.550601186983510561E+05    0.856859735110002907E+00    0.217350364336205665E+00    0.344660410671066165E+04
    0.148226065005156116E+00    0.317122418147828000E+03    0.112794981501507352E+01    0.127675270478080861E+03    0.550600640989760141E+05    0.309392168541609315E-01    0.873880293629007293E-01    0.344696536254075045E+04
    0.969787087294276817E-01    0.108977653477439262E+03    0.106590575072401328E+01    0.127673564974508707E+03    0.550601089675204494E+05    0.550728118219126150E+00    0.357397084024905887E+00    0.344745974802095952E+04
    0.192347156350571383E-01    0.571360824011354634E+05    0.538761414612724754E+00    0.127668938084971060E+03    0.550601072595054575E+05    0.690775526658125583E+00    0.248486230704877270E+00    0.344760115471421295E+04
    0.252276672545848790E+00    0.216579902601563816E+03    0.123497186289086525E+01    0.127670142678191354E+03    0.550601124424211012E+05    0.774311195923263057E-01    0.168162192801289273E+00    0.344765542001487574E+04
    0.629431338997499479E+00    0.460751374053654615E+03    0.158653200231330005E+01    0.127673557393307149E+03    0.550600940623453789E+05    0.948900987032554877E+00    0.824907558951484932E+00    0.344769877629205712E+04
    0.181539116883036519E-01    0.427929829297711694E+05    0.470637104597259825E+00    0.127673433321515859E+03    0.550600948765911016E+05    0.811229925472473523E+00    0.907116535249006373E+00    0.344774176003379080E+04
    0.820135522503242953E+00    0.693723268208174346E+02    0.180947596986116999E+01    0.127672732589477917E+03    0.550600767587420414E+05    0.484042459908133396E-01    0.412853941557014270E+00    0.344784900587007678E+04
    0.162593653411559763E-01    0.116200510786114828E+05    0.272572282458394821E+00    0.127676923196142084E+03    0.550600783831289154E+05    0.451252415133106377E+00    0.862246173417747119E+00    0.344787320073751107E+04
    0.220086677720313928E-01    0.203415409034954464E+05    0.661924767517597101E+00    0.127669824594226526E+03    0.550601090442627319E+05    0.574938603657191516E+00    0.829612761258325393E+00    0.344821188511898299E+04
    0.350872125950895564E+00    0.259981869085384893E+02    0.133928516083524962E+01    0.127676206695159237E+03    0.550600727640449622E+05    0.462704752821156348E-01    0.346275508228183149E+00    0.344822439975853740E+04
    0.397691654296482067E+00    0.580717120644928627E+03    0.137267470109318368E+01    0.127670708322650768E+03    0.550600917518037604E+05    0.421134967866242382E+00    0.813721070976645700E+00    0.344826564842448852E+04
    0.208433919123597253E-01    0.233681163996257819E+05    0.678291146675760515E+00    0.127671638356844127E+03    0.550601035217556127E+05    0.644550235996237508E+00    0.305841399712354411E+00    0.344848573257497674E+04
    0.374520523230670532E+00    0.714270771305487386E+02    0.135918590275715911E+01    0.127671818147415649E+03    0.550600941250870965E+05    0.193401207497403659E-01    0.986403971976050342E+00    0.344856886239296318E+04
    0.919741499968538156E+00    0.174707839643048004E+03    0.189362275119849999E+01    0.127672966635873138E+03    0.550600939910840534E+05    0.750821872650806910E+00    0.815477765854201175E+00    0.344857471704915724E+04
    0.153121978072211437E-01    0.118963380515488479E+05    0.709686152203926612E-01    0.127676249269917037E+03    0.550600720121439954E+05    0.618600983543321381E+00    0.789240296050896517E+00    0.344858270611121679E+04
    0.596923218080772200E+00    0.854936698128945665E+02    0.158335703412674400E+01    0.127668922467552704E+03    0.550601171634903367E+05    0.754495093339915962E-01    0.481401748703049748E+00    0.344869865805472909E+04
    0.602161277805269013E-01    0.398312338140578504E+03    0.102252981005826582E+01    0.127673547559747092E+03    0.550600949472678476E+05    0.349030293859573848E+00    0.340082855220551650E+00    0.344870798703594528E+04
    0.618241055013899032E+00    0.220398980222315095E+04    0.157501010853072931E+01    0.127674121059385399E+03    0.550600746177885158E+05    0.983648513227845189E+00    0.702644593856981192E+00    0.344872725261436835E+04
    0.226874230147800365E-01    0.529206767560865992E+05    0.613679414903441467E+00    0.127670205195232967E+03    0.550600940965584523E+05    0.649831516055070835E+00    0.963937129514574442E+00    0.344875186025477160E+04
