55570.50854075851	1.0000640487568133	0.0001857888124671051
55570.52897383824	0.9998938817743542	0.0001857936480993562
55570.54940681833	0.9999129536141034	0.00018577196809533496
55570.56983989877	1.0002517956779111	0.0001858257309852109
55570.590272779446	1.0002215257273424	0.00018578504157342713
55570.63113884183	0.9999032736952991	0.00018577430115410162
55570.651571723545	0.9997733546576073	0.00018577876970278956
55570.672004705615	1.000106686085251	0.0001857867153812523
55570.69243778792	0.9995460443798039	0.00018573932242602886
55570.733303653564	0.9994900672861261	0.00018571321341702573
55570.7537367368	0.9992388742391913	0.0001856945796099752
55570.77416962049	0.999350726042053	0.00018569407006294443
55570.79460270442	0.9994939847845212	0.00018573292443234245
55570.815035688705	0.9993859712075152	0.00018568634738000596
55570.83546857321	1.0000226612221779	0.00018573815571876372
55570.85590165819	0.999858823779692	0.00018570269974262416
55570.876334643406	0.9996223563674318	0.0001857190098852661
55570.89676752896	0.9999909113884619	0.00018573777962700174
55570.91720061487	1.0002613719257412	0.00018573101662721343
55570.93763360102	1.000015859745944	0.00018569872886868628
55570.95806668762	1.0000552281125592	0.0001857237612016083
55570.97849957446	1.0002768510247546	0.00018573282594800606
55570.998932561655	1.0003340788006334	0.00018573254318288602
55571.019365649074	1.0000245727206423	0.00018567584437110486
55571.039798536964	1.0000891261118263	0.00018570609918881124
55571.06023152509	0.9998718770086081	0.00018568867902479
55571.08066461355	0.9998998221399554	0.000185689168503873
55571.101097502375	0.9999032542750074	0.0001856651417650598
55571.12153049143	1.000514078647537	0.00018571833502860805
55571.14196358094	0.9997411582374283	0.0001856524642300379
55571.162396470696	1.0000591466319293	0.00018567337352499915
55571.1828295608	0.9998197002308246	0.0001856592919791821
55571.22369554193	1.0003364099478602	0.00018568620729680923
55571.24412853307	1.000066835738721	0.00018565853190017964
55571.264561524455	0.9997408696980503	0.00018563763116382316
55571.28499451619	1.0003397889313212	0.00018566873783717837
55571.30542750815	1.0001889030788056	0.00018565412937662247
55571.325860500576	1.0001083777987478	0.00018564493645066246
55571.34629349324	0.9997799749249969	0.0001856185964290713
55571.366726586246	0.9999249179490495	0.00018562496129495283
55571.38715947961	0.9997724152792085	0.00018561215115517508
55571.40759257332	1.0000526588486658	0.0001856248414829786
55571.42802546726	0.9996783244194731	0.00018559877587937825
