0	55005.39048844444	-13.696640005800873	15.000000000000002	15.000000000000002
1	55136.64082188889	76.06351999682374	16.	16.
2	55267.73212755556	-63.1763199926354	15.000000000000002	15.000000000000002
3	55398.96301655555	-1.4161600079387426	19.	19.
4	55530.15432222222	3.3439999900292605	14.	14.
5	55661.31576677778	-34.89584000548348	17.	17.
6	55792.53693355556	12.864320006920025	16.	16.
7	55923.73310033334	24.624480006750673	11.	11.
8	56054.905655999995	2.3846399900503457	13.000000000000002	13.000000000000002
9	56186.07196066667	-28.85664000408724	19.	19.
